id,enhanceType,type,param1,param2,caption
7528,16,33,46,3,1082
7529,16,33,46,3,1082
7530,16,33,46,4,1083
7531,16,33,46,4,1083
7532,16,33,46,4,1083
7533,16,33,46,4,1083
7534,16,33,46,4,1083
7535,4,64,2,0,1084
7536,4,64,4,0,1084
7537,4,64,6,0,1084
7538,4,64,8,0,1084
7539,4,64,10,0,1084
7540,4,64,12,0,1084
7541,4,64,14,0,1084
7542,4,64,16,0,1084
7543,4,64,18,0,1084
7544,4,64,20,0,1084
7545,4,64,22,0,1084
7546,4,64,24,0,1084
7547,4,64,26,0,1084
7548,4,64,28,0,1084
7549,4,64,30,0,1084
7550,4,64,32,0,1084
7551,4,64,34,0,1084
7552,4,64,36,0,1084
7553,4,64,38,0,1084
7554,4,64,40,0,1084
7555,4,65,2,0,1085
7556,4,65,4,0,1085
7557,4,65,6,0,1085
7558,4,65,8,0,1085
7559,4,65,10,0,1085
7560,4,65,12,0,1085
7561,4,65,14,0,1085
7562,4,65,16,0,1085
7563,4,65,18,0,1085
7564,4,65,20,0,1085
7565,4,65,22,0,1085
7566,4,65,24,0,1085
7567,4,65,26,0,1085
7568,4,65,28,0,1085
7569,4,65,30,0,1085
7570,4,65,32,0,1085
7571,4,65,34,0,1085
7572,4,65,36,0,1085
7573,4,65,38,0,1085
7574,4,65,40,0,1085
7575,19,47,50,0,1086
7576,19,47,60,0,1086
7577,19,47,70,0,1086
7578,19,47,80,0,1086
7579,19,47,90,0,1086
7580,19,47,100,0,1086
7581,19,47,110,0,1086
7582,19,47,120,0,1086
7583,19,47,130,0,1086
7584,19,47,140,0,1086
7585,19,47,150,0,1086
7586,19,47,160,0,1086
7587,19,47,170,0,1086
7588,19,47,180,0,1086
7589,19,47,190,0,1086
7590,19,47,200,0,1086
7591,19,47,210,0,1086
7592,19,47,220,0,1086
7593,19,47,230,0,1086
7594,19,47,250,0,1086
7595,5,28,5,0,1087
7596,5,28,10,0,1087
7597,5,28,15,0,1087
7598,5,28,20,0,1087
7599,5,28,25,0,1087
7600,5,28,30,0,1087
7601,5,28,35,0,1087
7602,5,28,40,0,1087
7603,5,28,45,0,1087
7604,5,28,50,0,1087
7605,5,28,55,0,1087
7606,5,28,60,0,1087
7607,5,28,65,0,1087
7608,5,28,70,0,1087
7609,5,28,75,0,1087
7610,5,28,80,0,1087
7611,5,28,85,0,1087
7612,5,28,90,0,1087
7613,5,28,95,0,1087
7614,5,28,100,0,1087
7615,7,68,1,0,1088
7616,7,68,2,0,1088
7617,7,68,3,0,1088
7618,7,68,4,0,1088
7619,7,68,5,0,1088
7620,7,68,6,0,1088
7621,7,68,7,0,1088
7622,7,68,8,0,1088
7623,7,68,9,0,1088
7624,7,68,10,0,1088
7625,7,68,11,0,1088
7626,7,68,12,0,1088
7627,7,68,13,0,1088
7628,7,68,14,0,1088
7629,7,68,15,0,1088
7630,7,68,16,0,1088
7631,7,68,17,0,1088
7632,7,68,18,0,1088
7633,7,68,19,0,1088
7634,7,68,20,0,1088
7635,7,42,10,0,1089
7636,7,42,12,0,1089
7637,7,42,14,0,1089
7638,7,42,16,0,1089
7639,7,42,18,0,1089
7640,7,42,20,0,1089
7641,7,42,22,0,1089
7642,7,42,24,0,1089
7643,7,42,26,0,1089
7644,7,42,28,0,1089
7645,7,42,30,0,1089
7646,7,42,32,0,1089
7647,7,42,34,0,1089
7648,7,42,36,0,1089
7649,7,42,38,0,1089
7650,7,42,40,0,1089
7651,7,42,42,0,1089
7652,7,42,44,0,1089
7653,7,42,46,0,1089
7654,7,42,50,0,1089
7655,7,41,5,0,1090
7656,7,41,6,0,1090
7657,7,41,7,0,1090
7658,7,41,8,0,1090
7659,7,41,9,0,1090
7660,7,41,10,0,1090
7661,7,41,11,0,1090
7662,7,41,12,0,1090
7663,7,41,13,0,1090
7664,7,41,14,0,1090
7665,7,41,15,0,1090
7666,7,41,16,0,1090
7667,7,41,17,0,1090
7668,7,41,18,0,1090
7669,7,41,19,0,1090
7670,7,41,20,0,1090
7671,7,41,21,0,1090
7672,7,41,22,0,1090
7673,7,41,23,0,1090
7674,7,41,25,0,1090
7675,7,89,0,5,1091
7676,7,89,0,6,1091
7677,7,89,0,7,1091
7678,7,89,0,8,1091
7679,7,89,0,9,1091
7680,7,89,0,10,1091
7681,7,89,0,11,1091
7682,7,89,0,12,1091
7683,7,89,0,13,1091
7684,7,89,0,14,1091
7685,7,89,0,15,1091
7686,7,89,0,16,1091
7687,7,89,0,17,1091
7688,7,89,0,18,1091
7689,7,89,0,19,1091
7690,7,89,0,20,1091
7691,7,89,0,21,1091
7692,7,89,0,22,1091
7693,7,89,0,23,1091
7694,7,89,0,25,1091
7695,17,52,1,0,1092
7696,17,52,2,0,1092
7697,17,52,3,0,1092
7698,17,52,4,0,1092
7699,17,52,5,0,1092
7700,17,52,6,0,1092
7701,17,52,7,0,1092
7702,17,52,8,0,1092
7703,17,52,9,0,1092
7704,17,52,10,0,1092
7705,17,52,11,0,1092
7706,17,52,12,0,1092
7707,17,52,13,0,1092
7708,17,52,14,0,1092
7709,17,52,15,0,1092
7710,17,52,16,0,1092
7711,17,52,17,0,1092
7712,17,52,18,0,1092
7713,17,52,19,0,1092
7714,17,52,20,0,1092
7715,4,51,4,0,1093
7716,4,51,5,0,1094
7717,4,51,6,0,1095
7718,4,51,7,0,1096
7719,4,51,8,0,1097
7720,4,51,9,0,1098
7721,4,51,10,0,1099
7722,4,51,11,0,1100
7723,4,51,13,0,1101
7724,4,51,12,0,1102
7725,4,51,14,0,1103
7726,4,51,16,0,1104
7727,4,51,17,0,1105
7728,4,51,15,0,1106
7729,4,51,18,0,1107
7730,7,41,5,0,1108
7731,7,41,10,0,1108
7732,7,41,15,0,1108
7733,7,41,20,0,1108
7734,7,41,25,0,1108
7735,7,41,30,0,1108
7736,7,41,35,0,1108
7737,7,41,40,0,1108
7738,7,41,45,0,1108
7739,7,41,50,0,1108
7740,7,41,55,0,1108
7741,7,41,60,0,1108
7742,7,41,65,0,1108
7743,7,41,70,0,1108
7744,7,41,75,0,1108
7745,7,41,80,0,1108
7746,7,41,85,0,1108
7747,7,41,90,0,1108
7748,7,41,95,0,1108
7749,7,41,100,0,1108
7750,5,32,3,1,0
7751,5,32,3,2,0
7752,5,32,3,3,0
7753,5,32,3,4,0
7754,5,32,3,5,0
7755,5,86,0,0,0
7756,5,88,0,0,0
7757,5,32,3,1,0
7758,5,32,3,2,0
7759,5,32,3,3,0
7760,5,32,3,4,0
7761,5,32,3,5,0
7762,5,20,25,0,0
7763,5,20,50,0,0
7764,5,20,75,0,0
7765,5,20,100,0,0
7766,5,21,25,0,0
7767,5,21,50,0,0
7768,5,21,75,0,0
7769,5,21,100,0,0
7770,5,22,10,0,0
7771,5,22,20,0,0
7772,5,22,30,0,0
7773,5,22,40,0,0
7774,5,22,50,0,0
7775,5,28,50,0,0
7776,5,28,100,0,0
7777,5,28,150,0,0
7778,5,28,200,0,0
7779,5,59,25,0,0
7780,5,59,50,0,0
7781,5,59,75,0,0
7782,5,59,100,0,0
7783,5,62,5,0,0
7784,5,62,10,0,0
7785,5,62,15,0,0
7786,5,62,20,0,0
7787,5,62,65535,0,0
7788,5,114,1,0,0
7789,5,114,2,0,0
7790,5,114,3,0,0
7791,5,114,4,0,0
7792,5,114,5,0,0
7793,2,116,1,0,0
7794,2,116,2,0,0
7795,2,116,3,0,0
7796,2,116,4,0,0
7797,2,116,5,0,0
7798,5,56,50,0,0
7799,5,56,100,0,0
7800,5,56,150,0,0
7801,5,56,200,0,0
7802,5,56,250,0,0
7803,5,32,3,5,0
7804,5,34,5,0,0
7805,5,34,10,0,0
7806,5,34,15,0,0
7807,5,34,20,0,0
7808,5,34,25,0,0
7809,7,60,0,0,0
7810,5,37,1,0,0
7811,5,37,1,0,0
7812,5,37,1,0,0
7813,5,37,1,0,0
7814,5,37,1,0,0
7815,5,38,1,0,0
7816,5,38,2,0,0
7817,5,38,3,0,0
7818,5,38,4,0,0
7819,5,38,5,0,0
7820,5,39,1,0,0
7821,5,39,2,0,0
7822,5,39,3,0,0
7823,5,39,4,0,0
7824,5,39,5,0,0
7825,5,40,1,0,0
7826,5,40,2,0,0
7827,5,40,3,0,0
7828,5,40,4,0,0
7829,5,40,5,0,0
7830,4,85,10,0,0
7831,4,85,20,0,0
7832,4,85,30,0,0
7833,4,85,40,0,0
7834,4,85,50,0,0
7835,4,85,60,0,0
7836,4,85,70,0,0
7837,4,85,80,0,0
7838,4,85,90,0,0
7839,4,85,100,0,0
7840,5,20,25,0,0
7841,5,20,50,0,0
7842,5,20,75,0,0
7843,5,20,100,0,0
7844,5,21,25,0,0
7845,5,21,50,0,0
7846,5,21,75,0,0
7847,5,21,100,0,0
7848,4,14,25,0,0
7849,4,14,50,0,0
7850,4,14,75,0,0
7851,4,14,100,0,0
7852,7,33,35,3,0
7853,7,33,36,3,0
7854,4,15,10,0,0
7855,4,15,20,0,0
7856,4,15,30,0,0
7857,4,15,40,0,0
7858,4,15,50,0,0
7859,4,15,60,0,0
7860,4,15,70,0,0
7861,4,15,80,0,0
7862,4,15,90,0,0
7863,4,15,100,0,0
7864,5,59,25,0,0
7865,5,59,50,0,0
7866,5,59,75,0,0
7867,5,59,100,0,0
7868,5,62,5,0,0
7869,5,19,50,0,0
7870,5,20,25,0,0
7871,5,19,50,0,0
7872,5,19,25,0,0
7873,5,32,3,3,0
7874,5,32,3,3,0
7875,5,62,5,0,0
7876,5,19,25,0,0
7877,5,79,12,10,0
7878,5,32,16,3,0
7879,5,19,25,0,0
7880,7,33,34,2,0
7881,5,19,25,0,0
7882,5,32,3,3,0
7883,5,32,3,5,0
7884,5,19,25,0,0
7885,5,32,4,1,0
7886,5,20,25,0,0
7887,5,19,255,0,0
7888,5,62,10,0,0
7889,5,32,3,3,0
7890,7,33,46,1,0
7891,5,110,50,0,0
7892,5,32,6,3,0
7893,5,88,0,0,0
7894,5,19,25,0,0
7895,18,15,25,0,0
7896,5,19,25,0,0
7897,5,19,25,0,0
7898,5,19,50,0,0
7899,5,56,40,0,0
7900,5,56,80,0,0
7901,5,32,6,4,0
7902,5,32,3,3,0
7903,5,32,16,3,0
7904,5,32,3,3,0
7905,5,28,200,0,0
7906,5,19,30,0,0
7907,18,15,30,0,0
7908,5,32,6,2,0
7909,5,32,1,2,0
7910,5,32,6,2,0
7911,5,32,1,2,0
7912,5,32,3,2,0
7913,5,87,500,0,0
7914,5,32,15,2,0
7915,5,32,16,2,0
7916,5,32,17,2,0
7917,5,32,21,2,0
7918,5,32,19,2,0
7919,5,110,25,0,0
7920,5,110,25,0,0
7921,5,62,10,0,0
7922,5,32,3,2,0
7923,5,28,100,0,0
7924,5,87,750,0,0
7925,5,32,15,2,0
7926,5,32,16,2,0
7927,5,32,17,2,0
7928,5,32,21,2,0
7929,5,32,19,2,0
7930,5,19,25,0,0
7931,5,32,20,3,0
7932,5,32,3,5,0
7933,5,19,50,0,0
7934,5,32,6,5,0
7935,5,19,50,0,0
7936,5,32,16,3,0
7937,5,32,17,3,0
7938,5,19,10,0,0
7939,5,19,10,0,0
7940,5,56,200,0,0
7941,5,32,3,5,0
7942,5,19,25,0,0
7943,5,32,3,3,0
7944,5,56,15,0,0
7945,5,32,1,5,0
7946,5,19,10,0,0
7947,5,62,10,0,0
7948,5,32,3,4,0
7949,5,75,5,0,0
7950,5,32,14,4,0
7951,5,32,1,4,0
7952,5,88,0,0,0
7953,5,32,17,4,0
7954,5,32,3,4,0
7955,5,33,43,3,0
7956,7,33,35,2,0
7957,5,19,5,0,0
7958,5,19,10,0,0
7959,5,32,3,3,0
7960,5,32,6,3,0
7961,5,59,50,0,0
7962,5,32,3,3,0
7963,5,19,100,0,0
7964,5,59,25,0,0
7965,5,86,0,0,0
7966,5,32,10,3,0
7967,7,33,35,1,0
7968,5,19,10,0,0
7969,5,20,20,0,0
7970,5,19,10,0,0
7971,5,32,3,4,0
7972,5,32,6,4,0
7973,5,59,50,0,0
7974,5,32,3,4,0
7975,5,19,100,0,0
7976,5,59,40,0,0
7977,5,86,0,0,0
7978,5,58,65535,0,0
7979,5,32,10,3,0
7980,5,88,0,0,0
7981,5,19,50,0,0
7982,5,59,25,0,0
7983,5,59,15,0,0
7984,7,33,34,3,0
7985,7,33,47,3,0
7986,5,74,3,0,0
7987,5,88,0,0,0
7988,5,19,100,0,0
7989,5,32,6,5,0
7990,5,32,3,4,0
7991,5,32,17,5,0
7992,7,33,35,3,0
7993,7,33,36,3,0
7994,7,33,47,3,0
7995,5,32,17,3,0
7996,5,87,750,0,0
7997,5,19,100,0,0
7998,5,74,6,0,0
7999,5,32,3,4,0
8000,5,56,500,0,0
8001,7,33,39,3,0
8002,7,33,42,3,0
8003,5,20,50,0,0
8004,5,32,16,3,0
8005,5,59,100,0,0
8006,5,32,3,3,0
8007,5,88,0,0,0
8008,7,82,3,50,0
8009,5,20,50,0,0
8010,5,74,3,0,0
8011,5,88,0,0,0
8012,5,19,200,0,0
8013,5,32,6,5,0
8014,5,32,3,5,0
8015,7,82,3,50,0
8016,5,20,50,0,0
8017,5,32,17,3,0
8018,5,56,500,0,0
8019,5,19,100,0,0
8020,5,74,6,0,0
8021,5,32,3,4,0
8022,7,82,3,50,0
8023,5,19,20,0,0
8024,5,74,5,0,0
8025,5,19,50,0,0
8026,5,88,0,0,0
8027,5,56,500,0,0
8028,5,59,10,0,0
8029,5,32,15,3,0
8030,5,32,18,3,0
8031,5,32,26,5,0
8032,5,32,14,5,0
8033,5,59,100,0,0
8034,5,32,13,5,0
8035,5,32,6,5,0
8036,5,32,3,5,0
8037,5,88,0,0,0
8038,5,19,100,0,0
8039,5,74,1,0,0
8040,7,82,3,50,0
8041,5,62,50,0,0
8042,5,32,3,5,0
8043,5,32,15,5,0
8044,5,19,100,0,0
8045,5,74,4,0,0
8046,5,74,1,0,0
8047,5,19,50,0,0
8048,5,62,10,0,0
8049,5,62,50,0,0
8050,5,32,3,5,0
8051,5,56,100,0,0
8052,5,32,13,5,0
8053,5,62,25,0,0
8054,7,82,3,50,0
8055,5,74,2,0,0
8056,5,19,100,0,0
8057,5,32,29,5,0
8058,5,20,25,0,0
8059,7,82,3,50,0
8060,5,32,3,5,0
8061,5,56,250,0,0
8062,5,56,50,0,0
8063,5,32,17,5,0
8064,5,19,100,0,0
8065,5,56,500,0,0
8066,5,32,6,5,0
8067,5,62,50,0,0
8068,5,32,27,5,0
8069,5,32,27,5,0
8070,5,32,6,5,0
8071,7,82,3,50,0
8072,5,95,100,0,0
8073,5,32,17,5,0
8074,5,19,100,0,0
8075,5,19,100,0,0
8076,5,32,3,3,0
8077,5,95,100,0,0
8078,5,38,4,0,0
8079,7,82,3,50,0
8080,5,32,29,5,0
8081,5,74,1,0,0
8082,5,32,3,5,0
8083,5,19,100,0,0
8084,5,20,10,0,0
8085,7,33,34,3,0
8086,5,74,4,0,0
8087,5,33,46,5,0
8088,5,33,45,3,0
8089,5,32,15,3,0
8090,5,20,10,0,0
8091,5,32,24,2,0
8092,5,32,26,4,0
8093,5,75,20,0,0
8094,5,32,3,3,0
8095,5,75,20,0,0
8096,5,32,3,3,0
8097,5,59,100,0,0
8098,5,75,20,0,0
8099,5,32,3,5,0
8100,5,19,50,0,0
8101,5,32,3,5,0
8102,7,82,3,50,0
8103,7,82,7,50,0
8104,5,75,15,0,0
8105,5,32,16,3,0
8106,5,32,16,5,0
8107,5,32,26,3,0
8108,4,1,11,25,0
8109,4,1,15,25,0
8110,5,20,30,0,0
8111,4,1,11,25,0
8112,4,1,15,20,0
8113,4,1,15,25,0
8114,5,32,3,5,0
8115,5,88,0,0,0
8116,5,86,0,0,0
8117,5,56,1000,0,0
8118,5,56,500,0,0
8119,5,56,1000,0,0
8120,5,56,1500,0,0
8121,5,56,2000,0,0
8122,5,56,2500,0,0
8123,5,56,3000,0,0
8124,5,19,100,0,0
8125,5,20,400,0,0
8126,4,1,15,35,0
8127,4,1,17,35,0
8128,5,32,15,5,0
8129,5,87,500,0,0
8130,5,32,15,5,0
8131,17,34,50,0,0
8132,4,1,15,35,0
8133,7,82,3,85,0
8134,5,20,30,0,0
8135,5,87,200,0,0
8136,5,86,0,0,0
8137,5,32,3,3,0
8138,5,62,50,0,0
8139,5,28,100,0,0
8140,5,59,1000,0,0
8141,5,32,3,3,0
8142,7,33,36,3,0
8143,5,20,100,0,0
8144,5,32,16,5,0
8145,5,32,26,5,0
8146,5,56,1000,0,0
8147,5,32,3,1,0
8148,7,33,46,5,0
8149,5,20,100,0,0
8150,5,19,100,0,0
8151,5,75,30,0,0
8152,5,137,100,0,0
8153,5,137,100,0,0
8154,5,137,100,0,0
8155,5,137,100,0,0
8156,5,137,100,0,0
8157,5,20,50,0,1111
8158,5,20,50,0,1111
8159,5,20,50,0,1111
8160,5,20,50,0,1111
8161,5,20,50,0,1111
8162,5,19,100,0,0
8163,5,19,100,0,0
8164,5,139,30,0,1112
8165,5,139,40,0,1112
8166,5,139,50,0,1112
8167,5,139,60,0,1112
8168,5,139,70,0,1112
8169,5,140,20,25,1114
8170,5,140,25,25,1114
8171,5,140,30,25,1114
8172,5,140,35,25,1114
8173,5,140,40,25,1114
8174,5,22,50,0,35
8175,5,22,75,0,35
8176,5,22,100,0,35
8177,5,22,125,0,35
8178,5,22,150,0,35
